"activityid" "subjectid" "measure" "meanvalue"
3 19 "tgravityaccelerometer_meanvalue_x" 0.881940855128205
3 19 "tgravityaccelerometer_meanvalue_y" -0.215018042307692
3 19 "tgravityaccelerometer_meanvalue_z" -0.126146868942821
3 19 "tbodyaccelerometerjerk_meanvalue_x" 0.0730930306923077
3 19 "tbodyaccelerometerjerk_meanvalue_y" -0.0386872111282051
3 19 "tbodyaccelerometerjerk_meanvalue_z" -0.00955202497435897
3 19 "tbodygyroscope_meanvalue_x" -0.205775427307692
3 19 "tbodygyroscope_meanvalue_y" 0.0274707556666667
3 19 "tbodygyroscope_meanvalue_z" 0.163962510807692
3 19 "tbodygyroscopejerk_meanvalue_x" -0.0337429578461538
3 19 "tbodygyroscopejerk_meanvalue_y" -0.0394612603358974
3 19 "tbodygyroscopejerk_meanvalue_z" -0.0545565563487179
3 19 "tbodyaccelerometermag_meanvalue" 0.644604325128205
3 19 "tgravityaccelerometermag_meanvalue" 0.644604325128205
3 19 "tbodyaccelerometerjerkmag_meanvalue" 0.434490400974359
3 19 "tbodygyroscopemag_meanvalue" 0.418004608615385
3 19 "tbodygyroscopejerkmag_meanvalue" 0.0875816618205128
3 19 "fbodyaccelerometer_meanvalue_x" 0.537012022051282
3 19 "fbodyaccelerometer_meanvalue_y" 0.494457802230769
3 19 "fbodyaccelerometer_meanvalue_z" 0.110659220744872
3 19 "fbodyaccelerometerjerk_meanvalue_x" 0.474317256051282
3 19 "fbodyaccelerometerjerk_meanvalue_y" 0.276716853307692
3 19 "fbodyaccelerometerjerk_meanvalue_z" 0.0595905768717949
3 19 "fbodygyroscope_meanvalue_x" 0.474962448333333
3 19 "fbodygyroscope_meanvalue_y" 0.147083143564103
3 19 "fbodygyroscope_meanvalue_z" 0.210673073192308
3 19 "fbodyaccelerometermag_meanvalue" 0.586637550769231
3 19 "fbodyaccelerometerjerkmag_meanvalue" 0.538404846128205
3 19 "fbodygyroscopemag_meanvalue" 0.203979764835897
3 19 "fbodygyroscopejerkmag_meanvalue" -0.0229045295641026
3 20 "tbodyaccelerometer_standarddeviation_x" 0.0745098785288889
3 20 "tbodyaccelerometer_standarddeviation_y" 0.616937015333333
3 20 "tbodyaccelerometer_standarddeviation_z" -0.160938536488889
3 20 "tgravityaccelerometer_standarddeviation_x" -0.940458075111111
3 20 "tgravityaccelerometer_standarddeviation_y" -0.908577153777778
3 20 "tgravityaccelerometer_standarddeviation_z" -0.919693532888889
3 20 "tbodyaccelerometerjerk_standarddeviation_x" -0.135699627468889
3 20 "tbodyaccelerometerjerk_standarddeviation_y" 0.289670966711111
3 20 "tbodyaccelerometerjerk_standarddeviation_z" -0.381503405466667
3 20 "tbodygyroscope_standarddeviation_x" -0.204939567711111
3 20 "tbodygyroscope_standarddeviation_y" -0.146794177311111
3 20 "tbodygyroscope_standarddeviation_z" 0.159723529622222
3 20 "tbodygyroscopejerk_standarddeviation_x" -0.249235098988889
3 20 "tbodygyroscopejerk_standarddeviation_y" -0.334568787888889
3 20 "tbodygyroscopejerk_standarddeviation_z" 0.00307854550222222
3 20 "tbodyaccelerometermag_standarddeviation" 0.172636361444444
3 20 "tgravityaccelerometermag_standarddeviation" 0.172636361444444
3 20 "tbodyaccelerometerjerkmag_standarddeviation" 0.0467185842571111
3 20 "tbodygyroscopemag_standarddeviation" -0.0305762438706667
3 20 "tbodygyroscopejerkmag_standarddeviation" -0.275591880382222
3 20 "fbodyaccelerometer_standarddeviation_x" 0.113033424261778
3 20 "fbodyaccelerometer_standarddeviation_y" 0.560191344
3 20 "fbodyaccelerometer_standarddeviation_z" -0.213916756933333
3 20 "fbodyaccelerometerjerk_standarddeviation_x" -0.147278592755556
3 20 "fbodyaccelerometerjerk_standarddeviation_y" 0.293119526444444
3 20 "fbodyaccelerometerjerk_standarddeviation_z" -0.405294896466667
3 20 "fbodygyroscope_standarddeviation_x" -0.253365630644444
3 20 "fbodygyroscope_standarddeviation_y" -0.159961424355556
3 20 "fbodygyroscope_standarddeviation_z" 0.0183050845333333
3 20 "fbodyaccelerometermag_standarddeviation" 0.000242174637777778
3 20 "fbodyaccelerometerjerkmag_standarddeviation" 0.0790379799133333
3 20 "fbodygyroscopemag_standarddeviation" -0.151681987177778
3 20 "fbodygyroscopejerkmag_standarddeviation" -0.281657285946667
3 20 "tbodyaccelerometer_meanvalue_x" 0.296144421355556
3 20 "tbodyaccelerometer_meanvalue_y" -0.00964120773155556
3 20 "tbodyaccelerometer_meanvalue_z" -0.104602925937778
3 20 "tgravityaccelerometer_meanvalue_x" 0.91972663
3 20 "tgravityaccelerometer_meanvalue_y" -0.277419718666667
3 20 "tgravityaccelerometer_meanvalue_z" -0.0282591579777778
3 20 "tbodyaccelerometerjerk_meanvalue_x" 0.0695031058
3 20 "tbodyaccelerometerjerk_meanvalue_y" 0.00436449644888889
3 20 "tbodyaccelerometerjerk_meanvalue_z" -0.00253482149777778
3 20 "tbodygyroscope_meanvalue_x" -0.111367747557778
3 20 "tbodygyroscope_meanvalue_y" 0.0139023395111111
3 20 "tbodygyroscope_meanvalue_z" 0.103900480541333
3 20 "tbodygyroscopejerk_meanvalue_x" -0.0452503065777778
3 20 "tbodygyroscopejerk_meanvalue_y" -0.0577371504488889
3 20 "tbodygyroscopejerk_meanvalue_z" -0.061531283
3 20 "tbodyaccelerometermag_meanvalue" 0.221851587933333
3 20 "tgravityaccelerometermag_meanvalue" 0.221851587933333
3 20 "tbodyaccelerometerjerkmag_meanvalue" -0.0612699838466667
3 20 "tbodygyroscopemag_meanvalue" 0.0938419436933333
3 20 "tbodygyroscopejerkmag_meanvalue" -0.268183423577778
3 20 "fbodyaccelerometer_meanvalue_x" -0.0343309987555556
3 20 "fbodyaccelerometer_meanvalue_y" 0.524187686888889
3 20 "fbodyaccelerometer_meanvalue_z" -0.188098811986667
3 20 "fbodyaccelerometerjerk_meanvalue_x" -0.199360430553978
3 20 "fbodyaccelerometerjerk_meanvalue_y" 0.20582901724
3 20 "fbodyaccelerometerjerk_meanvalue_z" -0.356220245355556
3 20 "fbodygyroscope_meanvalue_x" -0.0629572600911111
3 20 "fbodygyroscope_meanvalue_y" -0.138097945555556
3 20 "fbodygyroscope_meanvalue_z" 0.257037841093333
3 20 "fbodyaccelerometermag_meanvalue" 0.151887747217778
3 20 "fbodyaccelerometerjerkmag_meanvalue" 0.0137917152644444
3 20 "fbodygyroscopemag_meanvalue" -0.100566103524444
3 20 "fbodygyroscopejerkmag_meanvalue" -0.311668472555556
3 21 "tbodyaccelerometer_standarddeviation_x" 0.224343492244444
3 21 "tbodyaccelerometer_standarddeviation_y" 0.301336399711111
3 21 "tbodyaccelerometer_standarddeviation_z" -0.0717893558666667
3 21 "tgravityaccelerometer_standarddeviation_x" -0.940194827777778
3 21 "tgravityaccelerometer_standarddeviation_y" -0.940111830666667
3 21 "tgravityaccelerometer_standarddeviation_z" -0.916324556888889
3 21 "tbodyaccelerometerjerk_standarddeviation_x" 0.00214655719111111
3 21 "tbodyaccelerometerjerk_standarddeviation_y" -0.0796009757622222
3 21 "tbodyaccelerometerjerk_standarddeviation_z" -0.246061882112444
3 21 "tbodygyroscope_standarddeviation_x" -0.442148617666667
3 21 "tbodygyroscope_standarddeviation_y" -0.353733478222222
3 21 "tbodygyroscope_standarddeviation_z" -0.349759493777778
3 21 "tbodygyroscopejerk_standarddeviation_x" -0.549648320222222
3 21 "tbodygyroscopejerk_standarddeviation_y" -0.442426840888889
3 21 "tbodygyroscopejerk_standarddeviation_z" -0.428337693333333
3 21 "tbodyaccelerometermag_standarddeviation" 0.264341903711111
3 21 "tgravityaccelerometermag_standarddeviation" 0.264341903711111
3 21 "tbodyaccelerometerjerkmag_standarddeviation" 0.0952339404955556
3 21 "tbodygyroscopemag_standarddeviation" -0.388420328666667
3 21 "tbodygyroscopejerkmag_standarddeviation" -0.509130858444444
3 21 "fbodyaccelerometer_standarddeviation_x" 0.266987750733333
3 21 "fbodyaccelerometer_standarddeviation_y" 0.277894323022222
3 21 "fbodyaccelerometer_standarddeviation_z" -0.145081705591111
3 21 "fbodyaccelerometerjerk_standarddeviation_x" -0.0463867896444444
3 21 "fbodyaccelerometerjerk_standarddeviation_y" -0.113161860322222
3 21 "fbodyaccelerometerjerk_standarddeviation_z" -0.293237567085333
3 21 "fbodygyroscope_standarddeviation_x" -0.469790144111111
3 21 "fbodygyroscope_standarddeviation_y" -0.388418746666667
3 21 "fbodygyroscope_standarddeviation_z" -0.450772139111111
3 21 "fbodyaccelerometermag_standarddeviation" 0.0791271386644444
3 21 "fbodyaccelerometerjerkmag_standarddeviation" 0.06320531452
3 21 "fbodygyroscopemag_standarddeviation" -0.484489974222222
3 21 "fbodygyroscopejerkmag_standarddeviation" -0.571666834444444
3 21 "tbodyaccelerometer_meanvalue_x" 0.3014610196
3 21 "tbodyaccelerometer_meanvalue_y" -0.0173195390157778
3 21 "tbodyaccelerometer_meanvalue_z" -0.09816866218
3 21 "tgravityaccelerometer_meanvalue_x" 0.872683205555556
3 21 "tgravityaccelerometer_meanvalue_y" -0.356673289555556
3 21 "tgravityaccelerometer_meanvalue_z" -0.187870253333333
3 21 "tbodyaccelerometerjerk_meanvalue_x" 0.0901452883333333
3 21 "tbodyaccelerometerjerk_meanvalue_y" -0.0213998492444444
3 21 "tbodyaccelerometerjerk_meanvalue_z" -0.0125551085533333
3 21 "tbodygyroscope_meanvalue_x" -0.126388023595556
3 21 "tbodygyroscope_meanvalue_y" 0.0162145300888889
3 21 "tbodygyroscope_meanvalue_z" 0.148610020955556
3 21 "tbodygyroscopejerk_meanvalue_x" -0.0726461849022222
3 21 "tbodygyroscopejerk_meanvalue_y" -0.07359521674
3 21 "tbodygyroscopejerk_meanvalue_z" -0.0788436473888889
3 21 "tbodyaccelerometermag_meanvalue" 0.245771699004444
3 21 "tgravityaccelerometermag_meanvalue" 0.245771699004444
3 21 "tbodyaccelerometerjerkmag_meanvalue" -0.0802241799933333
3 21 "tbodygyroscopemag_meanvalue" -0.184850019535556
3 21 "tbodygyroscopejerkmag_meanvalue" -0.452828682444444
3 21 "fbodyaccelerometer_meanvalue_x" 0.104323529982222
3 21 "fbodyaccelerometer_meanvalue_y" 0.181138042506667
3 21 "fbodyaccelerometer_meanvalue_z" -0.0769713066866667
3 21 "fbodyaccelerometerjerk_meanvalue_x" -0.0377894711288889
3 21 "fbodyaccelerometerjerk_meanvalue_y" -0.107306347733333
3 21 "fbodyaccelerometerjerk_meanvalue_z" -0.196838264546667
3 21 "fbodygyroscope_meanvalue_x" -0.366748752888889
3 21 "fbodygyroscope_meanvalue_y" -0.308879866288889
3 21 "fbodygyroscope_meanvalue_z" -0.238221682666667
3 21 "fbodyaccelerometermag_meanvalue" 0.239895893822222
3 21 "fbodyaccelerometerjerkmag_meanvalue" 0.112442619741778
3 21 "fbodygyroscopemag_meanvalue" -0.406392284444444
3 21 "fbodygyroscopejerkmag_meanvalue" -0.490804948444444
3 22 "tbodyaccelerometer_standarddeviation_x" 0.348618168333333
3 22 "tbodyaccelerometer_standarddeviation_y" 0.239812250944444
3 22 "tbodyaccelerometer_standarddeviation_z" -0.325722718055556
3 22 "tgravityaccelerometer_standarddeviation_x" -0.941242334722222
3 22 "tgravityaccelerometer_standarddeviation_y" -0.945824352777778
3 22 "tgravityaccelerometer_standarddeviation_z" -0.906594023333333
3 22 "tbodyaccelerometerjerk_standarddeviation_x" 0.0869139849722222
3 22 "tbodyaccelerometerjerk_standarddeviation_y" 0.0198613278611111
3 22 "tbodyaccelerometerjerk_standarddeviation_z" -0.477806646111111
3 22 "tbodygyroscope_standarddeviation_x" -0.237349190997222
3 22 "tbodygyroscope_standarddeviation_y" -0.550303216666667
3 22 "tbodygyroscope_standarddeviation_z" -0.280417950555556
3 22 "tbodygyroscopejerk_standarddeviation_x" -0.264848047888889
3 22 "tbodygyroscopejerk_standarddeviation_y" -0.640280071388889
3 22 "tbodygyroscopejerk_standarddeviation_z" -0.358762129444444
3 22 "tbodyaccelerometermag_standarddeviation" 0.133267478527222
3 22 "tgravityaccelerometermag_standarddeviation" 0.133267478527222
3 22 "tbodyaccelerometerjerkmag_standarddeviation" -0.0337640982530556
3 22 "tbodygyroscopemag_standarddeviation" -0.263921983758333
3 22 "tbodygyroscopejerkmag_standarddeviation" -0.617659355833333
3 22 "fbodyaccelerometer_standarddeviation_x" 0.402891960277778
3 22 "fbodyaccelerometer_standarddeviation_y" 0.167409716861111
3 22 "fbodyaccelerometer_standarddeviation_z" -0.383242679444444
3 22 "fbodyaccelerometerjerk_standarddeviation_x" 0.0404618458027778
3 22 "fbodyaccelerometerjerk_standarddeviation_y" -0.0270294444166667
3 22 "fbodyaccelerometerjerk_standarddeviation_z" -0.535893778333333
3 22 "fbodygyroscope_standarddeviation_x" -0.284532358444444
3 22 "fbodygyroscope_standarddeviation_y" -0.570339899444444
3 22 "fbodygyroscope_standarddeviation_z" -0.377319033611111
3 22 "fbodyaccelerometermag_standarddeviation" -0.0575202606055556
3 22 "fbodyaccelerometerjerkmag_standarddeviation" -0.118530349166667
3 22 "fbodygyroscopemag_standarddeviation" -0.341863671805556
3 22 "fbodygyroscopejerkmag_standarddeviation" -0.697451438611111
3 22 "tbodyaccelerometer_meanvalue_x" 0.284458963861111
3 22 "tbodyaccelerometer_meanvalue_y" -0.0197999371686389
3 22 "tbodyaccelerometer_meanvalue_z" -0.1074157796
3 22 "tgravityaccelerometer_meanvalue_x" 0.921820641944444
3 22 "tgravityaccelerometer_meanvalue_y" -0.222215179444444
3 22 "tgravityaccelerometer_meanvalue_z" 0.0412987957222222
3 22 "tbodyaccelerometerjerk_meanvalue_x" 0.101584640833333
3 22 "tbodyaccelerometerjerk_meanvalue_y" 0.0211126110833333
3 22 "tbodyaccelerometerjerk_meanvalue_z" 0.0112499015
3 22 "tbodygyroscope_meanvalue_x" -0.0779611213138889
3 22 "tbodygyroscope_meanvalue_y" -0.0697154455833333
3 22 "tbodygyroscope_meanvalue_z" 0.0500708760555556
3 22 "tbodygyroscopejerk_meanvalue_x" -0.0901744530194444
3 22 "tbodygyroscopejerk_meanvalue_y" -0.0355171408083333
3 22 "tbodygyroscopejerk_meanvalue_z" -0.0481460161016667
3 22 "tbodyaccelerometermag_meanvalue" 0.330999221944444
3 22 "tgravityaccelerometermag_meanvalue" 0.330999221944444
3 22 "tbodyaccelerometerjerkmag_meanvalue" -0.0179784626888889
3 22 "tbodygyroscopemag_meanvalue" -0.161333309783333
3 22 "tbodygyroscopejerkmag_meanvalue" -0.459579670833333
3 22 "fbodyaccelerometer_meanvalue_x" 0.195348406222222
3 22 "fbodyaccelerometer_meanvalue_y" 0.225766560777778
3 22 "fbodyaccelerometer_meanvalue_z" -0.322795653888889
3 22 "fbodyaccelerometerjerk_meanvalue_x" 0.0383364203555556
3 22 "fbodyaccelerometerjerk_meanvalue_y" -0.00309155313333333
3 22 "fbodyaccelerometerjerk_meanvalue_z" -0.419534253611111
3 22 "fbodygyroscope_meanvalue_x" -0.0954349339722222
3 22 "fbodygyroscope_meanvalue_y" -0.525006840277778
3 22 "fbodygyroscope_meanvalue_z" -0.194915698805556
3 22 "fbodyaccelerometermag_meanvalue" 0.155526858911111
3 22 "fbodyaccelerometerjerkmag_meanvalue" 0.0224783539805556
3 22 "fbodygyroscopemag_meanvalue" -0.338417326388889
3 22 "fbodygyroscopejerkmag_meanvalue" -0.583510518055556
3 23 "tbodyaccelerometer_standarddeviation_x" 0.0441392843425926
3 23 "tbodyaccelerometer_standarddeviation_y" 0.10825903416963
3 23 "tbodyaccelerometer_standarddeviation_z" 0.229898742944444
3 23 "tgravityaccelerometer_standarddeviation_x" -0.950790837407407
3 23 "tgravityaccelerometer_standarddeviation_y" -0.93901254962963
3 23 "tgravityaccelerometer_standarddeviation_z" -0.905888257592593
3 23 "tbodyaccelerometerjerk_standarddeviation_x" 0.198947061775926
3 23 "tbodyaccelerometerjerk_standarddeviation_y" -0.0883301225796296
3 23 "tbodyaccelerometerjerk_standarddeviation_z" 0.0310157077775926
3 23 "tbodygyroscope_standarddeviation_x" -0.416133032777778
3 23 "tbodygyroscope_standarddeviation_y" 0.213825552277778
3 23 "tbodygyroscope_standarddeviation_z" -0.208702488240741
3 23 "tbodygyroscopejerk_standarddeviation_x" -0.32301569962963
3 23 "tbodygyroscopejerk_standarddeviation_y" 0.146650121972222
3 23 "tbodygyroscopejerk_standarddeviation_z" -0.36786963962963
3 23 "tbodyaccelerometermag_standarddeviation" 0.230363964351852
3 23 "tgravityaccelerometermag_standarddeviation" 0.230363964351852
3 23 "tbodyaccelerometerjerkmag_standarddeviation" 0.292087200087037
3 23 "tbodygyroscopemag_standarddeviation" 0.0539972903222222
3 23 "tbodygyroscopejerkmag_standarddeviation" 0.0594908483888889
3 23 "fbodyaccelerometer_standarddeviation_x" -0.0282962478037037
3 23 "fbodyaccelerometer_standarddeviation_y" 0.0432283686975926
3 23 "fbodyaccelerometer_standarddeviation_z" 0.0947940973814815
3 23 "fbodyaccelerometerjerk_standarddeviation_x" 0.0819587190574074
3 23 "fbodyaccelerometerjerk_standarddeviation_y" -0.177697841296296
3 23 "fbodyaccelerometerjerk_standarddeviation_z" -0.09851956305
3 23 "fbodygyroscope_standarddeviation_x" -0.482598325037037
3 23 "fbodygyroscope_standarddeviation_y" 0.12605231802963
3 23 "fbodygyroscope_standarddeviation_z" -0.305896699222222
3 23 "fbodyaccelerometermag_standarddeviation" -0.0453930349148148
3 23 "fbodyaccelerometerjerkmag_standarddeviation" 0.2244805035
3 23 "fbodygyroscopemag_standarddeviation" -0.218930425944444
3 23 "fbodygyroscopejerkmag_standarddeviation" -0.0398573780185185
3 23 "tbodyaccelerometer_meanvalue_x" 0.289897411148148
3 23 "tbodyaccelerometer_meanvalue_y" -0.0162111457238889
3 23 "tbodyaccelerometer_meanvalue_z" -0.0988123712574074
3 23 "tgravityaccelerometer_meanvalue_x" 0.923711401296296
3 23 "tgravityaccelerometer_meanvalue_y" -0.110028841648148
3 23 "tgravityaccelerometer_meanvalue_z" -0.153671532259259
3 23 "tbodyaccelerometerjerk_meanvalue_x" 0.0578010605648148
3 23 "tbodyaccelerometerjerk_meanvalue_y" 0.0375005150740741
3 23 "tbodyaccelerometerjerk_meanvalue_z" -0.000982717101851849
3 23 "tbodygyroscope_meanvalue_x" -0.0578230190203704
3 23 "tbodygyroscope_meanvalue_y" -0.0853077464277778
3 23 "tbodygyroscope_meanvalue_z" 0.0953602497222222
3 23 "tbodygyroscopejerk_meanvalue_x" -0.117725824412963
3 23 "tbodygyroscopejerk_meanvalue_y" -0.0352891614740741
3 23 "tbodygyroscopejerk_meanvalue_z" -0.0293255016148148
3 23 "tbodyaccelerometermag_meanvalue" 0.127211137694444
3 23 "tgravityaccelerometermag_meanvalue" 0.127211137694444
3 23 "tbodyaccelerometerjerkmag_meanvalue" 0.112982475627778
3 23 "tbodygyroscopemag_meanvalue" 0.0390915481555556
3 23 "tbodygyroscopejerkmag_meanvalue" -0.0463117766203704
3 23 "fbodyaccelerometer_meanvalue_x" 0.205428216353704
3 23 "fbodyaccelerometer_meanvalue_y" 0.0959432893981482
3 23 "fbodyaccelerometer_meanvalue_z" 0.280518877574074
3 23 "fbodyaccelerometerjerk_meanvalue_x" 0.201542909494444
3 23 "fbodyaccelerometerjerk_meanvalue_y" -0.0724504562777778
3 23 "fbodyaccelerometerjerk_meanvalue_z" 0.157775692377778
3 23 "fbodygyroscope_meanvalue_x" -0.214730713222222
3 23 "fbodygyroscope_meanvalue_y" 0.328817010088889
3 23 "fbodygyroscope_meanvalue_z" -0.141266888477778
3 23 "fbodyaccelerometermag_meanvalue" 0.364829993351852
3 23 "fbodyaccelerometerjerkmag_meanvalue" 0.335009724333333
3 23 "fbodygyroscopemag_meanvalue" 0.150825734842593
3 23 "fbodygyroscopejerkmag_meanvalue" 0.0746754643666667
3 24 "tbodyaccelerometer_standarddeviation_x" -0.08273248054
3 24 "tbodyaccelerometer_standarddeviation_y" -0.102607326783636
3 24 "tbodyaccelerometer_standarddeviation_z" -0.205566380745455
3 24 "tgravityaccelerometer_standarddeviation_x" -0.961845327454545
3 24 "tgravityaccelerometer_standarddeviation_y" -0.941478979454546
3 24 "tgravityaccelerometer_standarddeviation_z" -0.942207718727273
3 24 "tbodyaccelerometerjerk_standarddeviation_x" -0.337218894
3 24 "tbodyaccelerometerjerk_standarddeviation_y" -0.169291887741818
3 24 "tbodyaccelerometerjerk_standarddeviation_z" -0.290239376563636
3 24 "tbodygyroscope_standarddeviation_x" -0.431919067945455
3 24 "tbodygyroscope_standarddeviation_y" -0.484673524
3 24 "tbodygyroscope_standarddeviation_z" -0.491077244909091
3 24 "tbodygyroscopejerk_standarddeviation_x" -0.358444550225455
3 24 "tbodygyroscopejerk_standarddeviation_y" -0.519326735090909
3 24 "tbodygyroscopejerk_standarddeviation_z" -0.478690941272727
3 24 "tbodyaccelerometermag_standarddeviation" -0.0224839122854545
3 24 "tgravityaccelerometermag_standarddeviation" -0.0224839122854545
3 24 "tbodyaccelerometerjerkmag_standarddeviation" -0.143501970018182
3 24 "tbodygyroscopemag_standarddeviation" -0.3636948774
3 24 "tbodygyroscopejerkmag_standarddeviation" -0.459159852363636
3 24 "fbodyaccelerometer_standarddeviation_x" -0.0349085946785455
3 24 "fbodyaccelerometer_standarddeviation_y" -0.169191147529091
3 24 "fbodyaccelerometer_standarddeviation_z" -0.291553822381818
3 24 "fbodyaccelerometerjerk_standarddeviation_x" -0.355930598
3 24 "fbodyaccelerometerjerk_standarddeviation_y" -0.163626807636364
3 24 "fbodyaccelerometerjerk_standarddeviation_z" -0.328569968545455
3 24 "fbodygyroscope_standarddeviation_x" -0.484894683818182
3 24 "fbodygyroscope_standarddeviation_y" -0.523412701636364
3 24 "fbodygyroscope_standarddeviation_z" -0.573281905454545
3 24 "fbodyaccelerometermag_standarddeviation" -0.175291708678182
3 24 "fbodyaccelerometerjerkmag_standarddeviation" -0.0827554911536364
3 24 "fbodygyroscopemag_standarddeviation" -0.470147270181818
3 24 "fbodygyroscopejerkmag_standarddeviation" -0.478030486181818
3 24 "tbodyaccelerometer_meanvalue_x" 0.288631208909091
3 24 "tbodyaccelerometer_meanvalue_y" -0.0145730348310909
3 24 "tbodyaccelerometer_meanvalue_z" -0.104818820272727
3 24 "tgravityaccelerometer_meanvalue_x" 0.950883416727273
3 24 "tgravityaccelerometer_meanvalue_y" -0.128326710927273
3 24 "tgravityaccelerometer_meanvalue_z" -0.140123155018182
3 24 "tbodyaccelerometerjerk_meanvalue_x" 0.0802619828545455
3 24 "tbodyaccelerometerjerk_meanvalue_y" -0.00447316273690909
3 24 "tbodyaccelerometerjerk_meanvalue_z" -0.00846915857363636
3 24 "tbodygyroscope_meanvalue_x" -0.0867069010690909
3 24 "tbodygyroscope_meanvalue_y" -0.0542300245127273
3 24 "tbodygyroscope_meanvalue_z" 0.111973650603636
3 24 "tbodygyroscopejerk_meanvalue_x" -0.0914145014654545
3 24 "tbodygyroscopejerk_meanvalue_y" -0.0291766311418182
3 24 "tbodygyroscopejerk_meanvalue_z" -0.0412055411490909
3 24 "tbodyaccelerometermag_meanvalue" -0.0737699163072727
3 24 "tgravityaccelerometermag_meanvalue" -0.0737699163072727
3 24 "tbodyaccelerometerjerkmag_meanvalue" -0.263106944836364
3 24 "tbodygyroscopemag_meanvalue" -0.304965806363636
3 24 "tbodygyroscopejerkmag_meanvalue" -0.497152238363636
3 24 "fbodyaccelerometer_meanvalue_x" -0.222324293454545
3 24 "fbodyaccelerometer_meanvalue_y" -0.0861829752472727
3 24 "fbodyaccelerometer_meanvalue_z" -0.173825083587273
3 24 "fbodyaccelerometerjerk_meanvalue_x" -0.376175794909091
3 24 "fbodyaccelerometerjerk_meanvalue_y" -0.2258243574
3 24 "fbodyaccelerometerjerk_meanvalue_z" -0.250000183381818
3 24 "fbodygyroscope_meanvalue_x" -0.272469211854545
3 24 "fbodygyroscope_meanvalue_y" -0.433475431818182
3 24 "fbodygyroscope_meanvalue_z" -0.396286646363636
3 24 "fbodyaccelerometermag_meanvalue" -0.0231701626603636
3 24 "fbodyaccelerometerjerkmag_meanvalue" -0.200830137109091
3 24 "fbodygyroscopemag_meanvalue" -0.374298686727273
3 24 "fbodygyroscopejerkmag_meanvalue" -0.474449925818182
3 25 "tbodyaccelerometer_standarddeviation_x" -0.253756934258621
3 25 "tbodyaccelerometer_standarddeviation_y" -0.14054060387069
3 25 "tbodyaccelerometer_standarddeviation_z" -0.457972381896552
3 25 "tgravityaccelerometer_standarddeviation_x" -0.964470066724138
3 25 "tgravityaccelerometer_standarddeviation_y" -0.937816011034483
3 25 "tgravityaccelerometer_standarddeviation_z" -0.92619169637931
3 25 "tbodyaccelerometerjerk_standarddeviation_x" -0.501968387931034
3 25 "tbodyaccelerometerjerk_standarddeviation_y" -0.371661522413793
3 25 "tbodyaccelerometerjerk_standarddeviation_z" -0.711494695517241
3 25 "tbodygyroscope_standarddeviation_x" -0.288824754586207
3 25 "tbodygyroscope_standarddeviation_y" -0.523377914655172
3 25 "tbodygyroscope_standarddeviation_z" -0.443780454482759
3 25 "tbodygyroscopejerk_standarddeviation_x" -0.430134387586207
3 25 "tbodygyroscopejerk_standarddeviation_y" -0.810444542413793
3 25 "tbodygyroscopejerk_standarddeviation_z" -0.599481997931035
3 25 "tbodyaccelerometermag_standarddeviation" -0.259465249913793
3 25 "tgravityaccelerometermag_standarddeviation" -0.259465249913793
3 25 "tbodyaccelerometerjerkmag_standarddeviation" -0.482976929827586
3 25 "tbodygyroscopemag_standarddeviation" -0.38216092137931
3 25 "tbodygyroscopejerkmag_standarddeviation" -0.67960595137931
3 25 "fbodyaccelerometer_standarddeviation_x" -0.213028874331034
3 25 "fbodyaccelerometer_standarddeviation_y" -0.166842375587931
3 25 "fbodyaccelerometer_standarddeviation_z" -0.449465441724138
3 25 "fbodyaccelerometerjerk_standarddeviation_x" -0.522153341034483
3 25 "fbodyaccelerometerjerk_standarddeviation_y" -0.365719830448276
3 25 "fbodyaccelerometerjerk_standarddeviation_z" -0.734990064137931
3 25 "fbodygyroscope_standarddeviation_x" -0.316252107741379
3 25 "fbodygyroscope_standarddeviation_y" -0.470641125
3 25 "fbodygyroscope_standarddeviation_z" -0.506738306724138
3 25 "fbodyaccelerometermag_standarddeviation" -0.359437080103448
3 25 "fbodyaccelerometerjerkmag_standarddeviation" -0.502224768103448
3 25 "fbodygyroscopemag_standarddeviation" -0.423707329706897
3 25 "fbodygyroscopejerkmag_standarddeviation" -0.693032409137931
3 25 "tbodyaccelerometer_meanvalue_x" 0.291329666206897
3 25 "tbodyaccelerometer_meanvalue_y" -0.0210170522987931
3 25 "tbodyaccelerometer_meanvalue_z" -0.107192376965517
3 25 "tgravityaccelerometer_meanvalue_x" 0.929627532241379
3 25 "tgravityaccelerometer_meanvalue_y" -0.0724270175862069
3 25 "tgravityaccelerometer_meanvalue_z" 0.21879595837931
3 25 "tbodyaccelerometerjerk_meanvalue_x" 0.110656929396552
3 25 "tbodyaccelerometerjerk_meanvalue_y" -0.0195416626931035
3 25 "tbodyaccelerometerjerk_meanvalue_z" -0.0113348791672414
3 25 "tbodygyroscope_meanvalue_x" 0.00299112856551724
3 25 "tbodygyroscope_meanvalue_y" -0.101115076366897
3 25 "tbodygyroscope_meanvalue_z" 0.0980750249310345
3 25 "tbodygyroscopejerk_meanvalue_x" -0.127952445399655
3 25 "tbodygyroscopejerk_meanvalue_y" -0.0415203345874138
3 25 "tbodygyroscopejerk_meanvalue_z" -0.0642078122381035
3 25 "tbodyaccelerometermag_meanvalue" -0.22010859462069
3 25 "tgravityaccelerometermag_meanvalue" -0.22010859462069
3 25 "tbodyaccelerometerjerkmag_meanvalue" -0.50048333137931
